Moschettone SX
t1: 56:34:88:66:fc:a2
Moschettone DX
t2: AB:67:88:FC:10:b6
Sternale
t3: AB:67:88:FC:10:b6

PAN;PT1;PT2;AxAN;AyAN;AzAN;AxTM1;AyTM1;AzTM1;AxTR1;AyTR1;AzTR1;AxTM2;AyTM2;AzTM2;AxTR2;AyTR2;AzTR2;GxAN;GyAN;GzAN;GxTM1;GyTM1;GzTM1;GxTR1;GyTR1;GzTR1;GxTM2;GyTM2;GzTM2;GxTR2;GyTR2;GzTR2;TIMESTAMP
98640.771;98703.176;98653.501;276.269;759.633;671.549;-371.063;638.060;-720.715;555.100;-435.113;679.479;-980.758;-112.728;284.809;486.475;-1109.651;97.844;-11182.500;38097.500;-45535.000;-4217.500;-262.500;385.000;-367.500;-3307.500;-1137.500;-5582.500;-17342.500;-34545.000;-12530.000;-6037.500;29855.000;1719306580450;
98640.943;98703.176;98653.501;210.267;851.987;637.023;-333.792;569.740;-732.427;613.599;-488.915;701.866;-844.423;-52.277;266.021;317.810;-1172.054;20.496;-8855.000;34300.000;-48300.000;-2887.500;-175.000;577.500;0.000;-1820.000;-1190.000;-8400.000;-26792.500;-41212.500;-30327.500;-11410.000;46165.000;1719306580458;
98640.943;98703.147;98653.381;215.086;804.651;689.788;-396.500;488.793;-718.397;537.898;-396.439;672.159;-974.902;77.653;170.312;-173.423;-912.194;-48.800;-7700.000;28140.000;-48895.000;-1872.500;192.500;612.500;-52.500;-1697.500;-367.500;-12407.500;-40320.000;-48160.000;-37100.000;-14682.500;50610.000;1719306580465;
98640.943;98703.147;98653.381;172.020;754.814;672.952;-370.758;553.270;-740.845;558.211;-420.107;726.327;-869.372;99.918;164.456;-174.216;-982.649;7.503;-3902.500;36365.000;-49682.500;-3132.500;192.500;402.500;0.000;-2992.500;-647.500;-14507.500;-44100.000;-46305.000;-46112.500;-19565.000;50890.000;1719306580480;
98640.943;98703.147;98653.381;167.689;760.487;580.903;-438.224;416.447;-737.673;549.122;-482.510;724.070;-1018.883;321.348;4.026;122.671;-882.182;-3.721;-157.500;33705.000;-50487.500;-3552.500;35.000;1015.000;-280.000;-4550.000;-1085.000;-19845.000;-53725.000;-38447.500;-52972.500;-21805.000;42962.500;1719306580489;
98640.943;98703.147;98653.381;202.825;886.147;612.989;-419.192;477.569;-722.850;486.902;-465.064;732.915;-1072.197;437.553;-105.347;203.008;-1056.459;28.609;2975.000;45237.500;-48860.000;-5565.000;17.500;962.500;-280.000;-5162.500;-1277.500;-19390.000;-51852.500;-34650.000;-52010.000;-21052.500;38097.500;1719306580519;
98640.943;98703.147;98653.579;210.572;947.574;559.980;-349.103;554.307;-729.377;543.022;-464.759;688.263;-961.787;369.782;-205.997;189.832;-940.132;41.785;-577.500;49402.500;-46672.500;-6545.000;-332.500;577.500;-682.500;-5407.500;-1487.500;-15785.000;-48072.500;-21157.500;-48772.500;-17447.500;24342.500;1719306580525;
98640.743;98703.147;98653.579;190.869;1037.061;584.441;-349.408;630.130;-766.953;597.129;-465.796;715.408;-1019.676;82.838;-364.475;100.040;-941.047;59.902;-8452.500;42175.000;-44695.000;-5022.500;-665.000;577.500;-700.000;-4795.000;-1522.500;-5057.500;-34265.000;2082.500;-36802.500;-6020.000;822.500;1719306580549;
98640.743;98703.074;98653.579;161.711;919.758;548.390;-362.157;569.313;-728.706;633.485;-452.193;703.330;-1003.389;-36.112;-375.638;61.549;-1026.081;72.773;-11217.500;31360.000;-44730.000;-2817.500;-367.500;805.000;-630.000;70.000;-945.000;-3517.500;-26652.500;1960.000;-20475.000;-2817.500;2257.500;1719306580556;
98640.743;98703.074;98653.579;151.158;824.598;605.913;-326.045;638.853;-645.868;611.098;-421.998;595.543;-951.173;337.757;-392.413;218.563;-951.844;55.144;-17745.000;24990.000;-45500.000;2887.500;-157.500;-1400.000;227.500;3850.000;1085.000;-1085.000;-9362.500;-2800.000;-11095.000;-1767.500;3062.500;1719306580601;
98640.862;98703.074;98653.753;102.358;765.245;649.345;-389.180;508.069;-720.654;521.733;-473.665;686.799;-1030.107;246.562;-389.485;123.159;-952.759;63.318;-10377.500;31220.000;-47565.000;-3080.000;122.500;70.000;157.500;-2467.500;-577.500;52.500;-332.500;910.000;6597.500;752.500;-2607.500;1719306580624;
98640.862;98702.967;98653.753;102.358;765.245;649.345;-343.918;615.002;-749.751;578.158;-423.096;708.637;-1083.726;-5.307;-388.753;8.967;-1089.826;72.224;-10377.500;31220.000;-47565.000;-3867.500;70.000;140.000;0.000;-3430.000;-735.000;2572.500;17220.000;2065.000;15645.000;1942.500;-3150.000;1719306580631;
98640.862;98702.967;98653.753;86.498;735.050;649.894;-356.362;601.887;-744.932;574.010;-439.200;720.227;-1077.443;183.610;-298.229;-101.809;-1040.294;70.089;-8260.000;29942.500;-47442.500;-6615.000;-210.000;1312.500;-455.000;-6107.500;-2152.500;5565.000;33232.500;-262.500;32410.000;5092.500;-1960.000;1719306580642;
98640.862;98702.967;98653.753;55.815;821.121;673.440;-440.359;416.203;-742.614;436.699;-517.890;707.234;-982.405;-54.107;-260.531;89.792;-958.249;55.266;-4847.500;43365.000;-47092.500;-6615.000;-157.500;2170.000;-525.000;-6107.500;-2887.500;7367.500;39760.000;3902.500;38762.500;6947.500;-6405.000;1719306580654;
98640.862;98702.967;98653.753;30.439;854.671;628.361;-401.441;484.889;-721.691;527.101;-489.830;731.817;-1053.104;274.561;-105.530;89.487;-1012.600;39.162;-4672.500;46847.500;-46725.000;-7507.500;-157.500;1890.000;-717.500;-6930.000;-2537.500;9677.500;51240.000;-2327.500;51380.000;9467.500;-1575.000;1719306580670;
98640.862;98702.967;98653.486;-78.629;801.845;654.042;-392.230;545.462;-745.420;604.144;-472.628;722.118;-976.793;134.200;25.498;122.976;-968.131;13.725;507.500;44502.500;-40495.000;-7280.000;-507.500;1382.500;-822.500;-6702.500;-2065.000;9047.500;52237.500;2817.500;52010.000;8977.500;-6352.500;1719306580690;
98641.027;98702.967;98653.486;-24.400;835.029;606.950;-375.455;616.283;-743.529;665.083;-462.197;703.574;-1087.752;26.535;68.991;6.344;-1074.881;21.350;752.500;46060.000;-38447.500;-1417.500;-472.500;1102.500;-647.500;-245.000;-1242.500;8190.000;50225.000;3255.000;50120.000;8347.500;-6597.500;1719306580700;
98641.027;98703.293;98653.486;-37.393;827.343;580.049;-350.384;648.674;-734.684;661.484;-411.140;616.710;-973.377;247.477;151.463;-19.825;-963.190;15.921;-3255.000;47757.500;-32270.000;7192.500;-490.000;-875.000;140.000;7735.000;1400.000;7437.500;42595.000;-245.000;42752.500;7227.500;-2975.000;1719306580735;
98641.027;98703.293;98653.486;-28.243;816.668;568.886;-351.787;581.330;-714.554;510.387;-451.583;598.898;-1054.568;12.261;237.900;-65.880;-1066.341;18.300;-3517.500;49630.000;-29452.500;-1050.000;-367.500;-472.500;402.500;4095.000;770.000;5967.500;30572.500;2240.000;30275.000;5635.000;-4410.000;1719306580746;
98641.383;98703.293;98653.402;-224.114;810.568;616.710;-396.988;526.735;-734.196;546.011;-469.517;691.435;-971.547;6.222;261.141;14.884;-977.464;7.137;-3027.500;51590.000;-20615.000;-3780.000;-70.000;437.500;-192.500;-3640.000;-945.000;-2975.000;-19407.500;-262.500;-20510.000;-4095.000;1505.000;1719306580804;
98641.383;98703.100;98653.402;-224.114;810.568;616.710;-416.081;519.110;-741.333;569.740;-465.613;705.587;-1050.786;-3.843;216.794;-18.361;-1047.431;18.727;-3027.500;51590.000;-20615.000;-4427.500;-87.500;210.000;-245.000;-3920.000;-455.000;-3867.500;-27055.000;-805.000;-28192.500;-5040.000;2257.500;1719306580811;
98641.383;98703.100;98653.402;-242.658;792.268;580.964;-360.815;592.859;-735.843;628.239;-444.751;711.260;-988.017;61.305;89.182;127.551;-991.677;24.095;-2922.500;55982.500;-26985.000;-1487.500;-140.000;-385.000;-175.000;-2292.500;-87.500;-5407.500;-43995.000;-1557.500;-45115.000;-6825.000;4322.500;1719306580834;
98640.909;98703.100;98653.910;-331.291;807.152;583.038;-383.324;553.880;-746.701;570.533;-475.861;701.927;-938.058;184.952;-7.747;218.746;-932.263;27.328;-2730.000;49752.500;-27982.500;770.000;-245.000;-595.000;17.500;1890.000;455.000;-6842.500;-49910.000;-1820.000;-50872.500;-8295.000;4882.500;1719306580855;
98640.909;98703.100;98653.910;-301.950;786.168;570.716;-407.785;607.926;-723.277;551.623;-486.353;707.356;-962.946;118.401;-132.431;186.538;-955.138;38.552;-6020.000;39882.500;-29662.500;3587.500;-385.000;-770.000;-17.500;3920.000;805.000;-7980.000;-50137.500;105.000;-50750.000;-9135.000;2940.000;1719306580885;
98640.909;98702.976;98653.910;-294.508;730.597;558.760;-350.201;599.691;-740.174;604.876;-425.475;709.186;-1093.303;87.962;-175.314;-18.971;-1075.186;48.556;-6825.000;38342.500;-30397.500;4270.000;-770.000;-980.000;-297.500;4060.000;1067.500;-7577.500;-47985.000;-857.500;-48282.500;-8872.500;3447.500;1719306580900;
98640.909;98702.976;98653.910;-237.412;673.745;522.648;-366.183;612.135;-720.715;623.054;-461.770;672.525;-1075.918;50.996;-270.962;-64.416;-1029.985;64.294;-6020.000;34212.500;-33232.500;-1732.500;-297.500;140.000;-175.000;-752.500;-525.000;-5687.500;-39690.000;-1312.500;-39375.000;-6702.500;3482.500;1719306580916;
98641.429;98702.976;98653.763;-193.858;715.469;534.970;-384.849;519.720;-708.820;544.974;-446.520;702.476;-962.214;223.382;-373.503;188.856;-982.344;54.778;-5862.500;34492.500;-33267.500;-1645.000;0.000;437.500;-17.500;-1312.500;-700.000;-525.000;-11235.000;-1295.000;-9922.500;-1190.000;1697.500;1719306580938;
98641.429;98703.171;98653.763;-333.670;723.887;576.328;-379.176;571.021;-722.545;594.811;-462.868;681.004;-971.730;94.672;-371.978;152.866;-1027.240;59.536;-5652.500;47285.000;-24097.500;-2467.500;35.000;490.000;-70.000;-2012.500;-962.500;1207.500;5320.000;1767.500;6772.500;735.000;-1680.000;1719306580994;
98641.429;98703.171;98653.763;-405.711;707.417;582.611;-404.857;483.913;-710.955;576.877;-466.101;682.407;-1011.685;-2.074;-331.169;39.101;-999.607;69.357;-7980.000;45745.000;-21980.000;-5250.000;210.000;717.500;-17.500;-3167.500;-805.000;3640.000;21140.000;1697.500;14980.000;1960.000;-1942.500;1719306581005;
98641.625;98703.560;98653.791;-416.752;733.708;633.973;-390.278;526.735;-719.800;537.837;-461.099;695.827;-1063.657;79.422;-216.611;101.687;-992.348;60.085;-7980.000;35892.500;-21892.500;-7560.000;17.500;612.500;-280.000;-7350.000;-1347.500;7682.500;39375.000;0.000;35630.000;6580.000;-4462.500;1719306581015;
98641.625;98703.560;98653.791;-404.918;766.831;658.861;-379.969;559.248;-732.000;568.276;-445.727;698.267;-963.861;211.243;-41.358;83.631;-1042.978;25.376;-4340.000;31850.000;-21647.500;-9940.000;-140.000;962.500;-595.000;-9555.000;-1855.000;8505.000;47705.000;1942.500;46865.000;8452.500;-2887.500;1719306581045;
98641.625;98703.560;98653.791;-432.246;738.893;638.792;-375.089;580.049;-723.521;630.618;-465.918;695.949;-1030.778;105.469;-3.050;52.887;-1020.225;27.816;-4007.500;32305.000;-21052.500;-10115.000;-122.500;1172.500;-612.500;-9397.500;-2117.500;8067.500;47600.000;2380.000;47267.500;7787.500;-4917.500;1719306581059;
98641.625;98703.560;98653.791;-454.633;731.634;660.325;-376.858;579.134;-723.033;645.075;-466.589;698.938;-967.277;-60.695;99.369;26.352;-987.651;26.962;-3465.000;27230.000;-18585.000;-3045.000;-35.000;595.000;-140.000;-1995.000;-857.500;7175.000;43505.000;2590.000;42192.500;6895.000;-4112.500;1719306581081;
98641.625;98703.560;98653.791;-474.763;745.359;688.629;-403.149;546.865;-717.726;603.351;-469.883;684.115;-1063.291;80.276;135.969;-20.557;-1028.826;25.925;-2257.500;25830.000;-17727.500;1995.000;-52.500;0.000;122.500;2747.500;122.500;7227.500;39602.500;455.000;37852.500;6737.500;-4112.500;1719306581089;
98641.892;98703.687;98654.012;-465.918;742.919;669.353;-338.184;630.618;-724.253;599.447;-433.832;697.108;-1030.717;83.326;209.352;9.516;-1019.615;11.529;1225.000;17937.500;-14262.500;2975.000;-227.500;-927.500;157.500;3867.500;735.000;6230.000;28665.000;367.500;26022.500;5477.500;-2502.500;1719306581111;
98641.892;98703.687;98654.012;-488.976;816.424;636.413;-345.809;628.361;-738.100;601.277;-424.072;694.546;-998.692;247.050;258.945;233.935;-933.727;-4.636;6177.500;12792.500;-5862.500;2835.000;-420.000;-1172.500;87.500;3185.000;910.000;3832.500;14455.000;-1295.000;18847.500;4112.500;-2117.500;1719306581156;
98641.892;98703.687;98654.012;-494.466;812.276;595.360;-393.328;532.225;-715.896;530.883;-482.998;680.882;-906.338;211.975;275.171;214.781;-949.587;-5.673;6650.000;6615.000;-4357.500;1872.500;-245.000;-542.500;70.000;3150.000;350.000;1575.000;6650.000;472.500;3080.000;70.000;-1522.500;1719306581165;
98642.080;98703.687;98653.720;-502.701;836.798;644.343;-381.982;576.572;-646.417;562.969;-479.704;301.584;-994.361;-92.110;167.689;-54.473;-1003.450;28.548;6982.500;805.000;-4095.000;-87.500;-175.000;-472.500;612.500;-3447.500;-1960.000;-3972.500;-29977.500;-507.500;-27107.500;-4847.500;1627.500;1719306581181;
98642.080;98703.687;98653.720;-463.600;812.337;611.342;-390.705;644.404;-475.251;557.784;-456.585;214.903;-1030.412;23.485;122.549;35.563;-1003.938;29.402;5740.000;1575.000;-4585.000;-38850.000;4270.000;4917.500;1645.000;-25375.000;-5582.500;-4060.000;-35402.500;-2362.500;-38185.000;-5460.000;4287.500;1719306581186;
98642.080;98703.953;98653.720;-405.101;768.478;595.848;-457.134;761.524;-724.802;747.738;-532.408;741.455;-1003.389;192.699;44.469;114.314;-986.736;16.958;4532.500;1382.500;-3675.000;-53987.500;5582.500;8540.000;4252.500;-55615.000;-15155.000;-4917.500;-43207.500;-3027.500;-42227.500;-6037.500;5180.000;1719306581194;
98642.080;98703.953;98653.720;-397.232;752.679;618.052;-523.624;1109.651;-1298.934;808.860;-589.321;1038.586;-1052.921;9.089;-219.356;22.631;-1018.761;52.887;2380.000;-5810.000;-280.000;-33985.000;8505.000;16747.500;6422.500;-43382.500;-18900.000;-6265.000;-40617.500;-420.000;-42962.500;-7840.000;2730.000;1719306581238;
98642.080;98703.953;98653.675;-410.957;778.970;639.097;-319.762;486.231;-1054.690;745.481;-689.849;1860.927;-1030.717;45.201;-252.052;-1.830;-1026.386;64.660;3290.000;-5477.500;2327.500;161402.500;4620.000;26075.000;11655.000;133157.500;-19092.500;-5110.000;-36347.500;-997.500;-34317.500;-5582.500;2625.000;1719306581245;
98642.315;98703.953;98653.675;-406.016;777.018;632.448;-259.311;93.696;-97.356;429.684;-537.105;-81.618;-1022.238;76.494;-317.688;69.540;-969.412;61.305;4270.000;-6650.000;4970.000;165532.500;-36155.000;-56385.000;-41825.000;185482.500;61530.000;-2607.500;-24990.000;-140.000;-28542.500;-4182.500;1487.500;1719306581261;
98642.150;98703.834;98654.020;-332.877;754.692;577.731;-626.043;-3.355;-1127.951;760.304;-837.408;606.035;-995.154;-21.289;-236.741;20.679;-1020.652;63.074;-980.000;-17080.000;4095.000;141522.500;4182.500;-100852.500;12390.000;132142.500;102812.500;6457.500;31727.500;1120.000;29365.000;5635.000;-3185.000;1719306581344;
98642.150;98703.834;98654.020;-311.832;764.879;586.210;-589.748;-200.202;-1176.446;724.192;-773.541;442.372;-1018.395;124.806;-199.348;96.868;-1034.926;45.323;-1172.500;-18777.500;4252.500;154315.000;24780.000;-124250.000;35927.500;145355.000;126140.000;7490.000;36400.000;-997.500;34685.000;6772.500;-2292.500;1719306581365;
98642.150;98703.834;98654.020;-313.357;742.614;539.667;-483.547;-188.368;-480.985;456.341;-569.435;755.546;-1011.929;111.691;-49.471;135.664;-971.242;25.559;-1662.500;-14945.000;4427.500;180845.000;-35.000;-161857.500;19285.000;161000.000;167755.000;7612.500;43802.500;2800.000;43750.000;7210.000;-5267.500;1719306581373;
98642.150;98703.834;98654.020;-313.357;742.614;539.667;-363.255;-306.708;-909.693;369.355;-753.533;474.580;-1015.955;83.021;50.142;20.374;-1008.513;27.999;-1662.500;-14945.000;4427.500;168192.500;-11725.000;-185045.000;5582.500;160440.000;192535.000;7000.000;42420.000;1750.000;42892.500;6877.500;-4235.000;1719306581381;
98641.851;98703.717;98653.571;-326.167;727.181;552.355;-539.850;-290.360;-984.906;341.539;-526.796;849.181;-991.860;3.660;79.544;-15.860;-1015.467;27.877;-1767.500;-8662.500;2100.000;161875.000;-21297.500;-256865.000;595.000;147437.500;266000.000;6632.500;39970.000;2415.000;37432.500;6282.500;-4392.500;1719306581425;
98641.851;98703.717;98653.571;-327.204;735.782;599.935;-654.896;-136.884;-1049.444;284.931;-510.753;957.151;-1013.149;92.598;190.198;164.761;-997.167;-1.037;-1942.500;-8715.000;1592.500;155820.000;-25410.000;-285670.000;-2677.500;139755.000;295435.000;5775.000;26477.500;297.500;21700.000;4392.500;-2292.500;1719306581434;
98641.332;98703.717;98653.571;-357.826;747.494;611.220;-524.661;-150.975;-1480.226;20.679;-262.727;1181.997;-973.499;118.584;222.772;101.687;-1012.051;16.043;-1785.000;-11707.500;-1540.000;207130.000;-47040.000;-312532.500;-20895.000;186042.500;324992.500;2957.500;13195.000;-192.500;14980.000;2730.000;-980.000;1719306581485;
98641.332;98703.717;98653.285;-361.852;761.585;633.302;-595.787;-177.754;-1365.241;-46.116;-244.976;684.054;-923.845;61.366;235.399;74.847;-982.405;8.418;-2117.500;-11795.000;-2065.000;201075.000;-44415.000;-312567.500;-12477.500;176610.000;324520.000;-910.000;-8487.500;-1435.000;-7122.500;-1785.000;1837.500;1719306581493;
98641.332;98703.587;98653.285;-350.384;735.843;608.597;-403.515;-201.422;-291.336;405.223;-263.459;875.899;-1002.535;62.952;149.206;-2.928;-1002.718;29.524;-2397.500;-15732.500;-1592.500;280962.500;-92452.500;-353552.500;-22417.500;251702.500;339587.500;-4147.500;-27650.000;140.000;-32515.000;-5355.000;1645.000;1719306581524;
98641.332;98703.587;98653.285;-338.855;734.684;599.935;-233.935;-348.798;-318.481;-261.446;337.269;411.384;-1085.068;223.992;19.947;113.094;-915.854;24.888;-2712.500;-15295.000;-1977.500;329665.000;-57662.500;-354042.500;-31570.000;312620.000;365277.500;-5600.000;-39637.500;-1400.000;-42140.000;-7192.500;1102.500;1719306581538;
98641.332;98703.587;98653.156;-323.361;754.814;612.196;-62.647;202.215;-392.230;-578.585;359.412;169.153;-1071.892;81.801;-71.675;22.021;-1084.885;41.297;-2187.500;-17395.000;-1627.500;198940.000;-76685.000;-301262.500;-50172.500;213062.500;327985.000;-6300.000;-42157.500;-1942.500;-42770.000;-7507.500;3990.000;1719306581561;
98641.451;98703.250;98653.156;-274.988;752.496;590.602;-0.244;185.379;-97.844;-898.713;509.167;-96.075;-1024.434;114.497;-280.234;109.312;-1021.445;61.000;1382.500;-12215.000;1347.500;131267.500;-77455.000;-263550.000;-57085.000;80447.500;249900.000;-3535.000;-28297.500;-385.000;-29575.000;-4585.000;2257.500;1719306581598;
98641.451;98702.955;98653.156;-249.612;745.176;571.936;-250.771;-253.577;-227.896;-554.978;-215.452;505.934;-1000.034;154.452;-277.001;161.589;-978.196;41.541;2047.500;-8540.000;2345.000;12180.000;-21665.000;-56140.000;-44345.000;57452.500;57260.000;-2800.000;-22592.500;-1050.000;-23817.500;-3797.500;2030.000;1719306581635;
98641.315;98702.955;98653.106;-240.340;737.002;571.814;33.001;1.647;-344.284;-840.763;35.868;624.213;-1051.396;132.126;-336.781;-20.435;-1043.161;63.989;1995.000;-8277.500;2380.000;71260.000;-46340.000;-32567.500;-44905.000;74742.500;43417.500;-315.000;-2467.500;-17.500;-3307.500;-1102.500;0.000;1719306581646;
98641.315;98702.955;98653.106;-231.007;725.168;581.818;-128.283;-384.971;-160.369;-675.026;-357.643;394.853;-1049.383;138.165;-298.778;-31.110;-1029.070;65.148;1785.000;-5897.500;1837.500;61495.000;-40180.000;-14980.000;-47180.000;62352.500;11935.000;2275.000;11427.500;122.500;10762.500;1557.500;-1067.500;1719306581658;
98641.315;98702.955;98653.106;-231.739;751.337;564.738;-313.296;-676.612;-324.398;-782.386;-470.737;536.068;-985.272;-12.810;-292.800;-23.302;-1074.027;54.290;2082.500;-1925.000;595.000;50172.500;-45080.000;-2887.500;-49787.500;59745.000;7770.000;3692.500;17762.500;2870.000;23222.500;4410.000;-2432.500;1719306581674;
98641.315;98702.955;98653.106;-250.100;747.250;584.136;-242.048;-835.090;-697.352;-854.244;-409.127;675.819;-1004.121;194.468;-144.631;121.939;-986.492;34.770;1277.500;1575.000;-1680.000;60392.500;-52867.500;-3745.000;-46900.000;68180.000;9992.500;7035.000;36732.500;52.500;36662.500;6632.500;-2660.000;1719306581704;
98641.315;98702.955;98652.867;-250.100;747.250;584.136;-366.183;-705.953;-968.253;-711.443;-320.616;592.920;-999.241;155.855;-90.585;119.194;-991.982;33.611;1277.500;1575.000;-1680.000;75950.000;-42017.500;-2415.000;-40390.000;77595.000;7962.500;7280.000;38990.000;1347.500;38850.000;7000.000;-4007.500;1719306581710;
